Work Order,Operation Actual Duration (Operation: 20 (TST) Department: Testing),Operation Duration Variance % (Operation: 20 (TST) Department: Testing),Operation Exceptions Exist (Operation: 20 (TST) Department: Testing),Operation Actual Duration (Operation: 10 (3DP) Department: Machining),Operation Duration Variance % (Operation: 10 (3DP) Department: Machining),Operation Exceptions Exist (Operation: 10 (3DP) Department: Machining),Operator Alternatives  Used (Operation: 20 (TST) Department: Testing),Operator Alternatives  Used (Operation: 10 (3DP) Department: Machining),Equipment Alternatives Used (Operation: 20 (TST) Department: Testing),Equipment Alternatives Used (Operation: 10 (3DP) Department: Machining),Component Alternatives Used (Operation: 20 (TST) Department: Testing),Component Alternatives Used (Operation: 10 (3DP) Department: Machining),Equipment Actual Usage (Operation: 10 (3DP) Department: Machining Equipment: 3D-PRINT),Equipment Usage Variance % (Operation: 10 (3DP) Department: Machining Equipment: 3D-PRINT),Equipment Actual Usage (Operation: 20 (TST) Department: Testing Equipment: GTM),Equipment Usage Variance % (Operation: 20 (TST) Department: Testing Equipment: GTM),Operator Actual Usage (Operation: 20 (TST) Department: Testing Operator: INSPECTOR),Operator Usage Variance % (Operation: 20 (TST) Department: Testing Operator: INSPECTOR),Operator Actual Usage (Operation: 10 (3DP) Department: Machining Operator: OPERATOR),Operator Usage Variance % (Operation: 10 (3DP) Department: Machining Operator: OPERATOR),Component Actual Quantity (Operation: 10 (3DP) Department: Machining Component: 3DP Main Mtl),Component Quantity Variance % (Operation: 10 (3DP) Department: Machining Component: 3DP Main Mtl),Component Actual Quantity (Operation: 10 (3DP) Department: Machining Component: 3DP Support Mtl),Component Quantity Variance % (Operation: 10 (3DP) Department: Machining Component: 3DP Support Mtl),Highest Variance Component (Operation: 10 (3DP) Department: Machining),Year of manufacture (Context: Equipment Attributes Operation: 10 (3DP) Equipment: 3D-PRINT Attribute: Year of manufacture),Year of manufacture (Context: Equipment Attributes Operation: 20 (TST) Equipment: GTM Attribute: Year of manufacture),Year of manufacture (Context: Equipment Attributes Operation: 20 (TST) Operator: INSPECTOR Attribute: Year of manufacture),Year of manufacture (Context: Equipment Attributes Operation: 10 (3DP) Operator: OPERATOR Attribute: Year of manufacture),Equipment Supplier (Context: Equipment Attributes Operation: 10 (3DP) Equipment: 3D-PRINT Attribute: Equipment Supplier),Equipment Supplier (Context: Equipment Attributes Operation: 20 (TST) Equipment: GTM Attribute: Equipment Supplier),Equipment Supplier (Context: Equipment Attributes Operation: 20 (TST) Operator: INSPECTOR Attribute: Equipment Supplier),Equipment Supplier (Context: Equipment Attributes Operation: 10 (3DP) Operator: OPERATOR Attribute: Equipment Supplier),Height (ft) (Context: Person Attributes Operation: 10 (3DP) Equipment: 3D-PRINT Attribute: Height (ft)),Height (ft) (Context: Person Attributes Operation: 20 (TST) Equipment: GTM Attribute: Height (ft)),Height (ft) (Context: Person Attributes Operation: 20 (TST) Operator: INSPECTOR Attribute: Height (ft)),Height (ft) (Context: Person Attributes Operation: 10 (3DP) Operator: OPERATOR Attribute: Height (ft)),Weight (kg) (Context: Person Attributes Operation: 10 (3DP) Equipment: 3D-PRINT Attribute: Weight (kg)),Weight (kg) (Context: Person Attributes Operation: 20 (TST) Equipment: GTM Attribute: Weight (kg)),Weight (kg) (Context: Person Attributes Operation: 20 (TST) Operator: INSPECTOR Attribute: Weight (kg)),Weight (kg) (Context: Person Attributes Operation: 10 (3DP) Operator: OPERATOR Attribute: Weight (kg)),Count of Lots Consumed (Operation: 10 (3DP) Department: Machining Component: 3DP Main Mtl),Count of Lots Consumed (Operation: 10 (3DP) Department: Machining Component: 3DP Support Mtl),Supplier of Lot (Operation: 10 (3DP) Department: Machining Component: 3DP Support Mtl),Multiple Suppliers for Lot (Operation: 10 (3DP) Department: Machining Component: 3DP Support Mtl),Equipment Instance Used (Operation: 10 (3DP) Department: Machining Equipment: 3D-PRINT Instance: 3D-Printer:OW_P4),Equipment Instance Used (Operation: 10 (3DP) Department: Machining Equipment: 3D-PRINT Instance: 3D-Printer:OW_P0001),Equipment Instance Used (Operation: 20 (TST) Department: Testing Equipment: GTM Instance: Gear Test:OW_M1),Equipment Instance Used (Operation: 10 (3DP) Department: Machining Equipment: 3D-PRINT Instance: 3D-Printer:OW_P1),Equipment Instance Used (Operation: 10 (3DP) Department: Machining Equipment: 3D-PRINT Instance: 3D-Printer:OW_P2),Equipment Instance Used (Operation: 10 (3DP) Department: Machining Equipment: 3D-PRINT Instance: 3D-Printer:OW_P5),Equipment Instance Used (Operation: 10 (3DP) Department: Machining Equipment: 3D-PRINT Instance: 3D-Printer:OW_P3),Operator Instance Worked (Operation: 20 (TST) Department: Testing Operator: INSPECTOR Instance: Ebenezer Mr. Billy),Operator Instance Worked (Operation: 20 (TST) Department: Testing Operator: INSPECTOR Instance: Marcos Susan (Susan)),Operator Instance Worked (Operation: 10 (3DP) Department: Machining Operator: OPERATOR Instance: Hammond John),Operator Instance Worked (Operation: 10 (3DP) Department: Machining Operator: OPERATOR Instance: Blake Mr. Henry),Asset Number (Context: Equipment Attributes Operation: 10 (3DP) Instance: 3D-Printer:OW_P4 Attribute: Asset Number),Asset Number (Context: Equipment Attributes Operation: 10 (3DP) Instance: 3D-Printer:OW_P0001 Attribute: Asset Number),Asset Number (Context: Equipment Attributes Operation: 20 (TST) Instance: Gear Test:OW_M1 Attribute: Asset Number),Asset Number (Context: Equipment Attributes Operation: 10 (3DP) Instance: 3D-Printer:OW_P1 Attribute: Asset Number),Asset Number (Context: Equipment Attributes Operation: 10 (3DP) Instance: 3D-Printer:OW_P2 Attribute: Asset Number),Asset Number (Context: Equipment Attributes Operation: 10 (3DP) Instance: 3D-Printer:OW_P5 Attribute: Asset Number),Asset Number (Context: Equipment Attributes Operation: 10 (3DP) Instance: 3D-Printer:OW_P3 Attribute: Asset Number),Asset Number (Context: Equipment Attributes Operation: 20 (TST) Operator: INSPECTOR INSTEbenezer Mr. Billy Attribute: Asset Number),Asset Number (Context: Equipment Attributes Operation: 20 (TST) Operator: INSPECTOR INSTMarcos Susan (Susan) Attribute: Asset Number),Asset Number (Context: Equipment Attributes Operation: 10 (3DP) Operator: OPERATOR INSTHammond John Attribute: Asset Number),Asset Number (Context: Equipment Attributes Operation: 10 (3DP) Operator: OPERATOR INSTBlake Mr. Henry Attribute: Asset Number),Operation First Pass Yield (Operation: 10 (3DP) Department: Machining),Unplanned Operations Exist (WORKORDER),Average (Operation: 10 (3DP) Department: Machining Equipment: 3D-PRINT Parameter: OW_Internal Temperature Time segment: Full),Maximum (Operation: 10 (3DP) Department: Machining Equipment: 3D-PRINT Parameter: OW_Vibration Time segment: Full),Component Quality Result (Weighted Average) (Item: 3DP Main Mtl Quality Element: Comp Tensile Strength),Component Quality Result (Weighted Average) (Item: 3DP Main Mtl Quality Element: AISI Grade),Operation First Pass Yield (Operation: 20 (TST) Department: Testing),Work Order First Pass Yield (Work Order Yield),WIP Quality Result (Average) (Item: G15-Pinion Gear Operation: 20 (TST) Quality Element: Gear Hardness),WIP Quality Result (Average) (Item: G15-Pinion Gear Operation: 20 (TST) Quality Element: Tooth Depth (mm)),WIP Quality Result (Average) (Item: G15-Pinion Gear Operation: 20 (TST) Quality Element: Surface Crack (mm))
 OW_WO-PG-8686,0,100,N,0,100,N,P,P,P,P,,P,720,90,180,95,180,95,720,90,1,0,4,0,,,,,,,,,,,,,,,,,,1,10,OW_True Enterprises,N,N,N,Y,Y,N,N,N,N,Y,Y,N,,,,,,,,N,N,N,N,100,N,124,35,65.5946,1030,40,40,42.73379,4.56691,0.21611
 OW_WO-PG-8678,0,100,N,0,100,N,P,P,P,P,,P,720,90,180,95,180,95,720,90,1,0,4,0,,,,,,,,,,,,,,,,,,1,10,OW_True Enterprises,N,N,N,Y,N,N,N,Y,N,Y,Y,N,,,,,,,,N,N,N,N,100,N,124.6,35,65.85533,1030,30,30,42.80774,4.52557,0.23974
 OW_WO-PG-8509,0,100,N,0,100,N,P,P,P,P,,P,720,90,180,95,180,95,720,90,1,0,4,0,,,,,,,,,,,,,,,,,,1,10,OW_True Enterprises,N,Y,N,Y,N,N,N,N,N,Y,Y,N,,,,,,,,N,N,N,N,100,N,117.6,35,66.95972,1030,70,70,31.54345,5.25365,0.04543
 OW_WO-PG-8501,0,100,N,0,100,N,P,P,P,P,,P,720,90,180,95,180,95,720,90,1,0,4,0,,,,,,,,,,,,,,,,,,1,10,OW_True Enterprises,N,N,N,Y,Y,N,N,N,N,Y,Y,N,,,,,,,,N,N,N,N,100,N,117.53333,35,66.18547,1030,60,60,38.1518,5.40697,0.05582
 OW_WO-PG-8263,0,100,N,0,100,N,P,P,P,P,,P,720,90,180,95,180,95,720,90,1,0,4,0,,,,,,,,,,,,,,,,,,1,10,OW_NIMS Metals,N,N,N,Y,N,N,N,Y,N,Y,Y,N,,,,,,,,N,N,N,N,100,N,118.26667,35,66.01704,1030,80,80,30.44988,5.32356,0.01796
 OW_WO-PG-8255,0,100,N,0,100,N,P,P,P,P,,P,720,90,180,95,180,95,720,90,1,0,4,0,,,,,,,,,,,,,,,,,,1,10,OW_NIMS Metals,N,N,N,Y,N,N,Y,N,N,Y,Y,N,,,,,,,,N,N,N,N,100,N,117.4,35,65.145,1030,70,70,35.23654,5.29285,0.01022
 OW_WO-PG-8897,0,100,N,0,100,N,P,P,P,P,,P,720,90,180,95,180,95,720,90,1,0,4,0,,,,,,,,,,,,,,,,,,1,10,OW_ABS Supplies,N,N,N,Y,N,Y,N,N,N,Y,Y,N,,,,,,,,N,N,N,N,100,N,123.73333,35,69.41343,1020,20,20,57.55509,4.16701,0.35469
 OW_WO-PG-8739,0,100,N,0,100,N,P,P,P,P,,P,720,90,180,95,180,95,720,90,1,0,4,0,,,,,,,,,,,,,,,,,,1,10,OW_ABS Supplies,N,Y,N,Y,N,N,N,N,N,Y,Y,N,,,,,,,,N,N,N,N,100,N,117.33333,34,65.76654,1020,40,40,44.17512,4.58467,0.16701
 OW_WO-PG-8731,0,100,N,0,100,N,P,P,P,P,,P,720,90,180,95,180,95,720,90,1,0,4,0,,,,,,,,,,,,,,,,,,1,10,OW_ABS Supplies,N,N,N,Y,Y,N,N,N,N,Y,Y,N,,,,,,,,N,N,N,N,100,N,117.66667,35,65.98431,1020,30,30,43.606,4.57835,0.23494
 OW_WO-PG-9128,0,100,N,0,100,N,P,P,P,P,,P,720,90,180,95,180,95,720,90,1,0,4,0,,,,,,,,,,,,,,,,,,1,10,OW_ABS Supplies,N,N,N,Y,N,N,N,Y,N,Y,Y,N,,,,,,,,N,N,N,N,100,N,124.2,40,68.52974,1020,10,10,48.06653,4.08165,0.54622
 OW_WO-PG-8727,0,100,N,0,100,N,P,P,P,P,,P,720,90,180,95,180,95,720,90,1,0,4,0,,,,,,,,,,,,,,,,,,1,10,OW_ABS Supplies,N,N,N,Y,N,Y,N,N,N,Y,Y,N,,,,,,,,N,N,N,N,100,N,118.06667,34,65.39198,1020,40,40,43.07178,4.52432,0.1736
 OW_WO-PG-8772,0,100,N,0,100,N,P,P,P,P,,P,720,90,180,95,180,95,720,90,1,0,4,0,,,,,,,,,,,,,,,,,,1,10,OW_True Enterprises,N,N,N,Y,N,Y,N,N,N,Y,Y,N,,,,,,,,N,N,N,N,100,N,124.13333,40,68.10001,1030,40,40,44.75997,4.58065,0.26218
 OW_WO-PG-8228,0,100,N,0,100,N,P,P,P,P,,P,720,90,180,95,180,95,720,90,1,0,4,0,,,,,,,,,,,,,,,,,,1,10,OW_NIMS Metals,N,N,N,Y,N,N,N,Y,N,Y,Y,N,,,,,,,,N,N,N,N,100,N,117.46667,35,65.13703,1030,70,70,36.06064,5.00376,0.04523
 OW_WO-PG-8273,0,100,N,0,100,N,P,P,P,P,,P,720,90,180,95,180,95,720,90,1,0,4,0,,,,,,,,,,,,,,,,,,1,10,OW_NIMS Metals,N,N,N,Y,N,N,N,Y,N,Y,Y,N,,,,,,,,N,N,N,N,100,N,117.66667,34,66.35991,1030,60,60,35.15879,5.14865,0.09479
 OW_WO-PG-9067,0,100,N,0,100,N,P,P,P,P,,P,720,90,180,95,180,95,720,90,1,0,4,0,,,,,,,,,,,,,,,,,,1,10,OW_ABS Supplies,N,N,N,Y,N,Y,N,N,N,Y,Y,N,,,,,,,,N,N,N,N,100,N,123.93333,39,68.37164,1020,10,10,48.42238,4.13766,0.41718
 OW_WO-PG-8722,0,100,N,0,100,N,P,P,P,P,,P,720,90,180,95,180,95,720,90,1,0,4,0,,,,,,,,,,,,,,,,,,1,10,OW_ABS Supplies,N,N,N,Y,N,Y,N,N,N,Y,Y,N,,,,,,,,N,N,N,N,100,N,116.8,35,65.08142,1020,30,30,42.33183,4.57939,0.12677
 OW_WO-PG-8198,0,100,N,0,100,N,P,P,P,P,,P,720,90,180,95,180,95,720,90,1,0,4,0,,,,,,,,,,,,,,,,,,1,10,OW_NIMS Metals,N,N,N,Y,N,N,N,Y,N,Y,Y,N,,,,,,,,N,N,N,N,100,N,118.33333,35,66.33731,1030,60,60,34.0668,5.33181,0.0797
 OW_WO-PG-9162,0,100,N,0,100,N,P,P,P,P,,P,720,90,180,95,180,95,720,90,1,0,4,0,,,,,,,,,,,,,,,,,,1,10,OW_ABS Supplies,N,N,N,Y,N,Y,N,N,N,Y,Y,N,,,,,,,,N,N,N,N,100,N,124.06667,37,69.34072,1020,10,10,59.18349,4.39996,0.52029
 OW_WO-PG-9154,0,100,N,0,100,N,P,P,P,P,,P,720,90,180,95,180,95,720,90,1,0,4,0,,,,,,,,,,,,,,,,,,1,10,OW_ABS Supplies,N,Y,N,Y,N,N,N,N,N,Y,Y,N,,,,,,,,N,N,N,N,100,N,124.2,39,67.79256,1020,20,20,47.10969,4.31381,0.83404
 OW_WO-PG-9197,0,100,N,0,100,N,P,P,P,P,,P,720,90,180,95,180,95,720,90,1,0,4,0,,,,,,,,,,,,,,,,,,1,10,OW_ABS Supplies,N,N,N,Y,N,Y,N,N,N,Y,Y,N,,,,,,,,N,N,N,N,100,N,124.06667,37,68.4766,1020,10,10,47.90064,4.10441,0.81236
 OW_WO-PG-8108,0,100,N,0,100,N,P,P,P,P,,P,720,90,180,95,180,95,720,90,1,0,4,0,,,,,,,,,,,,,,,,,,1,10,OW_NIMS Metals,N,N,N,Y,N,N,N,Y,N,Y,Y,N,,,,,,,,N,N,N,N,100,N,117.26667,35,65.04694,1030,70,70,38.88031,5.45627,0.01592
 OW_WO-PG-8297,0,100,N,0,100,N,P,P,P,P,,P,720,90,180,95,180,95,720,90,1,0,4,0,,,,,,,,,,,,,,,,,,1,10,OW_NIMS Metals,N,N,N,Y,N,Y,N,N,N,Y,Y,N,,,,,,,,N,N,N,N,100,N,118.13333,34,66.40505,1030,60,60,32.26324,5.12103,0.06554
 OW_WO-PG-8289,0,100,N,0,100,N,P,P,P,P,,P,720,90,180,95,180,95,720,90,1,0,4,0,,,,,,,,,,,,,,,,,,1,10,OW_NIMS Metals,N,Y,N,Y,N,N,N,N,N,Y,Y,N,,,,,,,,N,N,N,N,100,N,117.8,35,65.43776,1030,60,60,31.3173,5.35798,0.0479
 OW_WO-PG-8728,0,100,N,0,100,N,P,P,P,P,,P,720,90,180,95,180,95,720,90,1,0,4,0,,,,,,,,,,,,,,,,,,1,10,OW_ABS Supplies,N,N,N,Y,N,N,N,Y,N,Y,Y,N,,,,,,,,N,N,N,N,100,N,117.4,35,65.22225,1020,40,40,41.45566,4.5356,0.26322
 OW_WO-PG-8773,0,100,N,0,100,N,P,P,P,P,,P,720,90,180,95,180,95,720,90,1,0,4,0,,,,,,,,,,,,,,,,,,1,10,OW_True Enterprises,N,N,N,Y,N,N,N,Y,N,Y,Y,N,,,,,,,,N,N,N,N,100,N,123.93333,37,69.20252,1030,40,40,44.22589,4.56933,0.13531
 OW_WO-PG-8153,0,100,N,0,100,N,P,P,P,P,,P,720,90,180,95,180,95,720,90,1,0,4,0,,,,,,,,,,,,,,,,,,1,10,OW_NIMS Metals,N,N,N,Y,N,N,N,Y,N,Y,Y,N,,,,,,,,N,N,N,N,100,N,117.26667,35,65.20883,1030,80,80,32.30566,5.46693,0.04024
 OW_WO-PG-9084,0,100,N,0,100,N,P,P,P,P,,P,720,90,180,95,180,95,720,90,1,0,4,0,,,,,,,,,,,,,,,,,,1,10,OW_ABS Supplies,N,Y,N,Y,N,N,N,N,N,Y,Y,N,,,,,,,,N,N,N,N,100,N,124.06667,39,69.39367,1020,20,20,50.81668,4.36708,0.79453
 OW_WO-PG-8755,0,100,N,0,100,N,P,P,P,P,,P,720,90,180,95,180,95,720,90,1,0,4,0,,,,,,,,,,,,,,,,,,1,10,OW_ABS Supplies,N,N,N,Y,N,N,Y,N,N,Y,Y,N,,,,,,,,N,N,N,N,100,N,117.6,35,66.76755,1020,20,20,55.59591,4.30524,0.80988
 OW_WO-PG-8800,0,100,N,0,100,N,P,P,P,P,,P,720,90,180,95,180,95,720,90,1,0,4,0,,,,,,,,,,,,,,,,,,1,10,OW_True Enterprises,N,N,N,Y,N,N,Y,N,N,Y,Y,N,,,,,,,,N,N,N,N,100,N,123.86667,39,69.60837,1030,30,30,44.01394,4.53659,0.24553
 OW_WO-PG-8792,0,100,N,0,100,N,P,P,P,P,,P,720,90,180,95,180,95,720,90,1,0,4,0,,,,,,,,,,,,,,,,,,1,10,OW_True Enterprises,N,N,N,Y,N,Y,N,N,N,Y,Y,N,,,,,,,,N,N,N,N,100,N,124.13333,39,68.59805,1030,30,30,42.50811,4.57477,0.18333
 OW_WO-PG-9119,0,100,N,0,100,N,P,P,P,P,,P,720,90,180,95,180,95,720,90,1,0,4,0,,,,,,,,,,,,,,,,,,1,10,OW_ABS Supplies,N,Y,N,Y,N,N,N,N,N,Y,Y,N,,,,,,,,N,N,N,N,100,N,123.66667,39,69.51544,1020,20,20,46.86578,4.28252,0.43516
 OW_WO-PG-9177,0,100,N,0,100,N,P,P,P,P,,P,720,90,180,95,180,95,720,90,1,0,4,0,,,,,,,,,,,,,,,,,,1,10,OW_ABS Supplies,N,N,N,Y,N,Y,N,N,N,Y,Y,N,,,,,,,,N,N,N,N,100,N,123.86667,39,67.77512,1020,20,20,58.57736,4.43928,0.71386
 OW_WO-PG-8905,0,100,N,0,100,N,P,P,P,P,,P,720,90,180,95,180,95,720,90,1,0,4,0,,,,,,,,,,,,,,,,,,1,10,OW_ABS Supplies,N,N,N,Y,N,N,Y,N,N,Y,Y,N,,,,,,,,N,N,N,N,100,N,123.93333,35,69.05394,1020,40,40,44.15034,4.54077,0.13439
 OW_WO-PG-9039,0,100,N,0,100,N,P,P,P,P,,P,720,90,180,95,180,95,720,90,1,0,4,0,,,,,,,,,,,,,,,,,,1,10,OW_ABS Supplies,N,Y,N,Y,N,N,N,N,N,Y,Y,N,,,,,,,,N,N,N,N,100,N,124.2,39,68.46427,1020,20,20,59.9749,4.08843,0.37449
 OW_WO-PG-8187,0,100,N,0,100,N,P,P,P,P,,P,720,90,180,95,180,95,720,90,1,0,4,0,,,,,,,,,,,,,,,,,,1,10,OW_NIMS Metals,N,N,N,Y,N,Y,N,N,N,Y,Y,N,,,,,,,,N,N,N,N,100,N,117.53333,35,65.26316,1030,60,60,31.5308,5.1552,0.05476
 OW_WO-PG-8472,0,100,N,0,100,N,P,P,P,P,,P,720,90,180,95,180,95,720,90,1,0,4,0,,,,,,,,,,,,,,,,,,1,10,OW_NIMS Metals,N,N,N,Y,N,Y,N,N,N,Y,Y,N,,,,,,,,N,N,N,N,100,N,117.8,35,66.55599,1030,80,80,36.99646,5.57151,0.07846
 OW_WO-PG-8464,0,100,N,0,100,N,P,P,P,P,,P,720,90,180,95,180,95,720,90,1,0,4,0,,,,,,,,,,,,,,,,,,1,10,OW_NIMS Metals,N,Y,N,Y,N,N,N,N,N,Y,Y,N,,,,,,,,N,N,N,N,100,N,117.86667,35,65.45063,1030,70,70,33.70763,5.02414,0.02135
 OW_WO-PG-8179,0,100,N,0,100,N,P,P,P,P,,P,720,90,180,95,180,95,720,90,1,0,4,0,,,,,,,,,,,,,,,,,,1,10,OW_NIMS Metals,N,Y,N,Y,N,N,N,N,N,Y,Y,N,,,,,,,,N,N,N,N,100,N,118.06667,35,65.45649,1030,60,60,38.70591,5.4892,0.0563
 OW_WO-PG-8097,0,100,N,0,100,N,P,P,P,P,,P,720,90,180,95,180,95,720,90,1,0,4,0,,,,,,,,,,,,,,,,,,1,10,OW_NIMS Metals,N,N,N,Y,N,Y,N,N,N,Y,Y,N,,,,,,,,N,N,N,N,100,N,117.6,34,65.25293,1030,70,70,32.67487,5.52533,0.05102
 OW_WO-PG-8141,0,100,N,0,100,N,P,P,P,P,,P,720,90,180,95,180,95,720,90,1,0,4,0,,,,,,,,,,,,,,,,,,1,10,OW_NIMS Metals,N,N,N,Y,Y,N,N,N,N,Y,Y,N,,,,,,,,N,N,N,N,100,N,117.8,35,65.03254,1030,60,60,35.35564,5.06778,0.00387
 OW_WO-PG-8846,0,100,N,0,100,N,P,P,P,P,,P,720,90,180,95,180,95,720,90,1,0,4,0,,,,,,,,,,,,,,,,,,1,10,OW_ABS Supplies,N,N,N,Y,Y,N,N,N,N,Y,Y,N,,,,,,,,N,N,N,N,100,N,118.26667,40,67.8315,1020,30,30,43.43646,4.5569,0.24696
 OW_WO-PG-8838,0,100,N,0,100,N,P,P,P,P,,P,720,90,180,95,180,95,720,90,1,0,4,0,,,,,,,,,,,,,,,,,,1,10,OW_ABS Supplies,N,N,N,Y,N,N,N,Y,N,Y,Y,N,,,,,,,,N,N,N,N,100,N,117.86667,39,68.2954,1020,40,40,43.68769,4.56512,0.27419
 OW_WO-PG-8884,0,100,N,0,100,N,P,P,P,P,,P,720,90,180,95,180,95,720,90,1,0,4,0,,,,,,,,,,,,,,,,,,1,10,OW_ABS Supplies,N,Y,N,Y,N,N,N,N,N,Y,Y,N,,,,,,,,N,N,N,N,100,N,117.66667,40,68.78514,1020,10,10,51.23056,4.17369,0.54339
 OW_WO-PG-8229,0,100,N,0,100,N,P,P,P,P,,P,720,90,180,95,180,95,720,90,1,0,4,0,,,,,,,,,,,,,,,,,,1,10,OW_NIMS Metals,N,Y,N,Y,N,N,N,N,N,Y,Y,N,,,,,,,,N,N,N,N,100,N,117.53333,35,66.21845,1030,60,60,34.61178,5.19781,0.04411
 OW_WO-PG-8274,0,100,N,0,100,N,P,P,P,P,,P,720,90,180,95,180,95,720,90,1,0,4,0,,,,,,,,,,,,,,,,,,1,10,OW_NIMS Metals,N,Y,N,Y,N,N,N,N,N,Y,Y,N,,,,,,,,N,N,N,N,100,N,117.26667,35,66.75734,1030,80,80,32.71667,5.20652,0.03263
 OW_WO-PG-9068,0,100,N,0,100,N,P,P,P,P,,P,720,90,180,95,180,95,720,90,1,0,4,0,,,,,,,,,,,,,,,,,,1,10,OW_ABS Supplies,N,N,N,Y,N,N,N,Y,N,Y,Y,N,,,,,,,,N,N,N,N,100,N,124.26667,38,69.74712,1020,10,10,46.04287,4.33011,0.666
 OW_WO-PG-8944,0,100,N,0,100,N,P,P,P,P,,P,720,90,180,95,180,95,720,90,1,0,4,0,,,,,,,,,,,,,,,,,,1,10,OW_ABS Supplies,N,Y,N,Y,N,N,N,N,N,Y,Y,N,,,,,,,,N,N,N,N,100,N,123.53333,38,66.10478,1020,20,20,47.42331,4.02023,0.59299
 OW_WO-PG-8723,0,100,N,0,100,N,P,P,P,P,,P,720,90,180,95,180,95,720,90,1,0,4,0,,,,,,,,,,,,,,,,,,1,10,OW_ABS Supplies,N,N,N,Y,N,N,N,Y,N,Y,Y,N,,,,,,,,N,N,N,N,100,N,117.6,35,66.4366,1020,30,30,42.24278,4.58307,0.21599
 OW_WO-PG-8715,0,100,N,0,100,N,P,P,P,P,,P,720,90,180,95,180,95,720,90,1,0,4,0,,,,,,,,,,,,,,,,,,1,10,OW_ABS Supplies,N,N,N,Y,N,N,Y,N,N,Y,Y,N,,,,,,,,N,N,N,N,100,N,117.6,35,66.42682,1020,30,30,44.75436,4.56081,0.21627
 OW_WO-PG-8443,0,100,N,0,100,N,P,P,P,P,,P,720,90,180,95,180,95,720,90,1,0,4,0,,,,,,,,,,,,,,,,,,1,10,OW_NIMS Metals,N,N,N,Y,N,N,N,Y,N,Y,Y,N,,,,,,,,N,N,N,N,100,N,117.73333,34,65.90826,1030,70,70,32.61985,5.26034,0.00815
 OW_WO-PG-8487,0,100,N,0,100,N,P,P,P,P,,P,720,90,180,95,180,95,720,90,1,0,4,0,,,,,,,,,,,,,,,,,,1,10,OW_NIMS Metals,N,N,N,Y,N,Y,N,N,N,Y,Y,N,,,,,,,,N,N,N,N,100,N,116.8,35,66.15891,1030,70,70,31.76833,5.48224,0.01627
 OW_WO-PG-8583,0,100,N,0,100,N,P,P,P,P,,P,720,90,180,95,180,95,720,90,1,0,4,0,,,,,,,,,,,,,,,,,,1,10,OW_NIMS Metals,N,N,N,Y,N,N,N,Y,N,Y,Y,N,,,,,,,,N,N,N,N,100,N,117.93333,35,65.44779,1030,40,40,44.19874,4.58888,0.25236
 OW_WO-PG-8962,0,100,N,0,100,N,P,P,P,P,,P,720,90,180,95,180,95,720,90,1,0,4,0,,,,,,,,,,,,,,,,,,1,10,OW_ABS Supplies,N,N,N,Y,N,Y,N,N,N,Y,Y,N,,,,,,,,N,N,N,N,100,N,124,40,66.91067,1020,40,40,43.40576,4.52109,0.1624
 OW_WO-PG-8954,0,100,N,0,100,N,P,P,P,P,,P,720,90,180,95,180,95,720,90,1,0,4,0,,,,,,,,,,,,,,,,,,1,10,OW_ABS Supplies,N,Y,N,Y,N,N,N,N,N,Y,Y,N,,,,,,,,N,N,N,N,100,N,123.66667,39,66.46607,1020,40,40,41.96572,4.55444,0.10389
 OW_WO-PG-8643,0,100,N,0,100,N,P,P,P,P,,P,720,90,180,95,180,95,720,90,1,0,4,0,,,,,,,,,,,,,,,,,,1,10,OW_True Enterprises,N,N,N,Y,N,N,N,Y,N,Y,Y,N,,,,,,,,N,N,N,N,100,N,118.06667,38,66.63042,1030,40,40,44.83842,4.5639,0.20881
 OW_WO-PG-8553,0,100,N,0,100,N,P,P,P,P,,P,720,90,180,95,180,95,720,90,1,0,4,0,,,,,,,,,,,,,,,,,,1,10,OW_NIMS Metals,N,N,N,Y,N,N,N,Y,N,Y,Y,N,,,,,,,,N,N,N,N,100,N,117.93333,35,65.67929,1030,30,30,41.63355,4.56076,0.24754
 OW_WO-PG-8174,0,100,N,0,100,N,P,P,P,P,,P,720,90,180,95,180,95,720,90,1,0,4,0,,,,,,,,,,,,,,,,,,1,10,OW_NIMS Metals,N,Y,N,Y,N,N,N,N,N,Y,Y,N,,,,,,,,N,N,N,N,100,N,117,35,65.86804,1030,80,80,38.32157,5.41751,0.02249
 OW_WO-PG-8058,0,100,N,0,100,N,P,P,P,P,,P,720,90,180,95,180,95,720,90,1,0,4,0,,,,,,,,,,,,,,,,,,1,10,OW_NIMS Metals,N,N,N,Y,N,N,N,Y,N,Y,Y,N,,,,,,,,N,N,N,N,100,N,117.73333,35,65.99963,1030,70,70,37.91044,5.48187,0.07039
 OW_WO-PG-8050,0,100,N,0,100,N,P,P,P,P,,P,720,90,180,95,180,95,720,90,1,0,4,0,,,,,,,,,,,,,,,,,,1,10,OW_NIMS Metals,N,N,N,Y,N,N,Y,N,N,Y,Y,N,,,,,,,,N,N,N,N,100,N,117.53333,35,66.8199,1030,70,70,36.56075,5.33084,0.07872
 OW_WO-PG-8545,0,100,N,0,100,N,P,P,P,P,,P,720,90,180,95,180,95,720,90,1,0,4,0,,,,,,,,,,,,,,,,,,1,10,OW_True Enterprises,N,N,N,Y,N,N,Y,N,N,Y,Y,N,,,,,,,,N,N,N,N,100,N,117.86667,35,66.16128,1030,30,30,41.90315,4.54028,0.2761
